,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190424,9775791.0,5331.0,1833.763083849184,12349082.0,4821.0,2561.518772038996,4054731.0,2548.0,1591.3386970172685,5721060.0,2783.0,2055.716852317643,6077500.0,2277.0,2669.082125603865,6271582.0,2544.0,2465.244496855346,7643403.0,2639.0,2896.325502084123,4705679.0,2182.0,2156.589825847846,4379200.0,2304.0,1900.6944444444443,5396591.0,3027.0,1782.8183019491246
20190425,12690261.0,6456.0,1965.653810408922,15249511.0,6322.0,2412.133976589687,2363100.0,1442.0,1638.76560332871,10327161.0,5014.0,2059.6651376146788,3790300.0,1052.0,3602.9467680608363,11459211.0,5270.0,2174.423339658444,9571682.0,3676.0,2603.8307943416758,5677829.0,2646.0,2145.815948601663,5660800.0,3460.0,1636.0693641618498,7029461.0,2996.0,2346.2820427236315
20190426,22470261.0,9232.0,2433.9537478336224,15514778.0,5775.0,2686.541645021645,3429900.0,1727.0,1986.0451650260568,19040361.0,7505.0,2537.023451032645,2121400.0,761.0,2787.647831800263,13393378.0,5014.0,2671.196250498604,7524310.0,2894.0,2599.9689011748446,7990468.0,2881.0,2773.5050329746614,6504878.0,4170.0,1559.9227817745802,15965383.0,5062.0,3153.967404188068
20190429,14700850.0,8631.0,1703.2614992469007,27407105.0,7216.0,3798.1021341463415,11012570.0,6335.0,1738.3693764798736,3688280.0,2296.0,1606.3937282229965,20412985.0,5004.0,4079.333533173461,6994120.0,2212.0,3161.8987341772154,21908160.0,4638.0,4723.622250970246,5498945.0,2578.0,2133.0275407292474,8113767.0,5037.0,1610.8332340678976,6587083.0,3594.0,1832.7999443516974
20190430,9520033.0,5152.0,1847.8324922360248,12138564.0,5871.0,2067.5462442514054,4866519.0,2412.0,2017.6281094527362,4653514.0,2740.0,1698.3627737226277,6310621.0,2379.0,2652.635981504834,5827943.0,3492.0,1668.9412943871707,7495378.0,2960.0,2532.2222972972972,4643186.0,2911.0,1595.048436963243,3942280.0,2418.0,1630.3887510339123,5577753.0,2734.0,2040.1437454279444
20190506,8817595.0,5110.0,1725.5567514677105,10141346.0,3974.0,2551.9240060392553,4192857.0,2582.0,1623.8795507358636,4624738.0,2528.0,1829.4058544303798,3919064.0,1342.0,2920.315946348733,6222282.0,2632.0,2364.088905775076,6892032.0,2260.0,3049.571681415929,3249314.0,1714.0,1895.7491248541423,4688828.0,2823.0,1660.9380092100603,4128767.0,2287.0,1805.320069960647
20190507,8000522.0,5331.0,1500.754455074095,6125598.0,3472.0,1764.285138248848,3169422.0,2448.0,1294.6985294117646,4831100.0,2883.0,1675.7197363857094,3711598.0,2111.0,1758.2179062055898,2414000.0,1361.0,1773.6958119030126,3500398.0,1800.0,1944.6655555555556,2625200.0,1672.0,1570.0956937799042,2876102.0,2326.0,1236.5012897678419,5124420.0,3005.0,1705.297836938436
20190508,8986290.0,7276.0,1235.0590984057174,5232410.0,3634.0,1439.8486516235553,2266300.0,2298.0,986.2053959965187,6719990.0,4978.0,1349.9377259943753,1407000.0,738.0,1906.5040650406504,3825410.0,2896.0,1320.9288674033148,2193605.0,1512.0,1450.7969576719577,3038805.0,2122.0,1432.0475966069746,2840895.0,2903.0,978.6066138477437,6145395.0,4373.0,1405.3041390349874
20190509,5970652.0,5005.0,1192.9374625374626,4690229.0,3827.0,1225.5628429579306,1480640.0,1108.0,1336.3176895306858,4490012.0,3897.0,1152.1714139081344,1532460.0,1133.0,1352.568402471315,3157769.0,2694.0,1172.148849294729,3087000.0,2147.0,1437.8202142524453,1603229.0,1680.0,954.3029761904762,2487520.0,2647.0,939.7506611258028,3483132.0,2358.0,1477.1552162849873
20190510,11893026.0,8004.0,1485.8853073463267,8098262.0,4116.0,1967.5077745383867,2109800.0,1440.0,1465.138888888889,9783226.0,6564.0,1490.4366240097502,2043300.0,617.0,3311.669367909238,6054962.0,3499.0,1730.4835667333523,4539599.0,2165.0,2096.8124711316395,3558663.0,1951.0,1824.0199897488467,4226519.0,3382.0,1249.709934949734,7666507.0,4622.0,1658.6990480311554
20190513,8287179.0,3921.0,2113.537107880643,7422441.0,3409.0,2177.307421531241,5201659.0,2688.0,1935.1409970238096,3085520.0,1233.0,2502.449310624493,4814141.0,1932.0,2491.791407867495,2608300.0,1477.0,1765.9444820582262,4437900.0,1759.0,2522.9675952245593,2984541.0,1650.0,1808.8127272727272,3097300.0,1877.0,1650.133191262653,5189879.0,2044.0,2539.079745596869
20190514,10675818.0,4254.0,2509.595204513399,7802970.0,5202.0,1499.9942329873127,2833718.0,1743.0,1625.7705106138842,7842100.0,2511.0,3123.0983671843887,2192700.0,1415.0,1549.6113074204948,5610270.0,3787.0,1481.4549775547928,4458870.0,2772.0,1608.5389610389611,3344100.0,2430.0,1376.1728395061727,3730600.0,1852.0,2014.3628509719222,6945218.0,2402.0,2891.431307243963
20190515,8818762.0,5304.0,1662.6625188536952,7425678.0,3223.0,2303.964629227428,1992891.0,1472.0,1353.8661684782608,6825871.0,3832.0,1781.2815762004175,2477666.0,921.0,2690.1910966340934,4948012.0,2302.0,2149.440486533449,3942135.0,1667.0,2364.8080383923216,3483543.0,1556.0,2238.7808483290487,2986952.0,2606.0,1146.182655410591,5831810.0,2698.0,2161.53076352854
20190516,7048976.0,5460.0,1291.0212454212453,8222696.0,4874.0,1687.0529339351663,4989838.0,4259.0,1171.5984972998356,2059138.0,1201.0,1714.519567027477,6397096.0,3969.0,1611.7651801461325,1825600.0,905.0,2017.2375690607735,4889446.0,2863.0,1707.805099545931,3333250.0,2011.0,1657.5087021382396,3239616.0,2860.0,1132.732867132867,3809360.0,2600.0,1465.1384615384616
20190517,6311549.0,4105.0,1537.527161997564,9684951.0,4677.0,2070.761385503528,2938289.0,2088.0,1407.2265325670498,3373260.0,2017.0,1672.4144769459594,4565811.0,1875.0,2435.0992,5119140.0,2802.0,1826.9593147751607,6745873.0,3065.0,2200.93735725938,2939078.0,1612.0,1823.2493796526055,3180427.0,2245.0,1416.6712694877506,3131122.0,1860.0,1683.398924731183
20190520,6950307.0,5113.0,1359.340309016233,7027365.0,4397.0,1598.2181032522174,3572197.0,2715.0,1315.7263351749539,3378110.0,2398.0,1408.71976647206,3620499.0,1786.0,2027.1550951847705,3406866.0,2611.0,1304.8127154346994,4012600.0,2449.0,1638.4646794610044,3014765.0,1948.0,1547.620636550308,2904500.0,2372.0,1224.4940978077573,4045807.0,2741.0,1476.0331995622037
20190521,4843637.0,3785.0,1279.6927344782034,6580162.0,4309.0,1527.0740310977026,1707545.0,1384.0,1233.775289017341,3136092.0,2401.0,1306.1607663473553,3320854.0,2048.0,1621.5107421875,3259308.0,2261.0,1441.5338345864661,3860356.0,2509.0,1538.6034276604225,2719806.0,1800.0,1511.0033333333333,2331170.0,1752.0,1330.5764840182649,2512467.0,2033.0,1235.842105263158
20190522,4081385.0,4551.0,896.8105910788838,7419233.0,4493.0,1651.2871132873358,2451768.0,3165.0,774.6502369668247,1629617.0,1386.0,1175.7698412698412,4533350.0,2859.0,1585.6418328086743,2885883.0,1634.0,1766.1462668298655,5349433.0,2857.0,1872.395169758488,2069800.0,1636.0,1265.158924205379,2063085.0,2328.0,886.2048969072165,2018300.0,2223.0,907.9172289698605
20190523,3850834.0,4259.0,904.1638882366752,5928933.0,4351.0,1362.6598483107332,1418634.0,1608.0,882.2350746268656,2432200.0,2651.0,917.4651075066013,3276733.0,1792.0,1828.5340401785713,2652200.0,2559.0,1036.42047674873,4249333.0,2843.0,1494.665142455153,1679600.0,1508.0,1113.7931034482758,1679334.0,2333.0,719.8174024860695,2171500.0,1926.0,1127.466251298027
20190524,3649334.0,3638.0,1003.1154480483782,3814833.0,2845.0,1340.8903339191563,2660834.0,2822.0,942.8894401133948,988500.0,816.0,1211.3970588235295,2946033.0,2238.0,1316.3686327077749,868800.0,607.0,1431.3014827018121,2402133.0,1793.0,1339.728388176241,1412700.0,1052.0,1342.87072243346,1764967.0,1922.0,918.2970863683663,1884367.0,1716.0,1098.1159673659674
20190527,5358041.0,3812.0,1405.5721406086045,5019377.0,6140.0,817.4881107491857,1842905.0,1889.0,975.5982001058761,3515136.0,1923.0,1827.9438377535103,1860495.0,2203.0,844.5279164775307,3158882.0,3937.0,802.3576327152655,2929477.0,3274.0,894.7700061087355,2089900.0,2866.0,729.2044661549197,1884806.0,1511.0,1247.389808074123,3473235.0,2301.0,1509.445893089961
20190528,3330726.0,2456.0,1356.1587947882736,4376987.0,3857.0,1134.8164376458387,883200.0,809.0,1091.7181705809642,2447526.0,1647.0,1486.0510018214936,1319600.0,810.0,1629.1358024691358,3057387.0,3047.0,1003.408926813259,2933600.0,2353.0,1246.748831279218,1443387.0,1504.0,959.6988031914893,1976000.0,1451.0,1361.8194348725017,1354726.0,1005.0,1347.9860696517412
20190529,5228293.0,4092.0,1277.6864613880743,4744953.0,3696.0,1283.8076298701299,603724.0,295.0,2046.5220338983052,4624569.0,3797.0,1217.9533842507242,405604.0,552.0,734.7898550724638,4339349.0,3144.0,1380.2000636132316,2538360.0,1761.0,1441.4310051107325,2206593.0,1935.0,1140.3581395348838,1388427.0,1850.0,750.5010810810811,3839866.0,2242.0,1712.6966993755575
20190530,4372902.0,4398.0,994.2933151432469,4729358.0,2871.0,1647.2859630790665,1119702.0,1177.0,951.3186066270179,3253200.0,3221.0,1009.9968953741075,2054299.0,971.0,2115.6529351184345,2675059.0,1900.0,1407.9257894736843,2771499.0,1333.0,2079.1440360090023,1957859.0,1538.0,1272.9902470741222,1625902.0,1935.0,840.2594315245478,2747000.0,2463.0,1115.3065367438085
20190531,3245870.0,2613.0,1242.2005357826254,6829381.0,3959.0,1725.0267744379894,1739570.0,1246.0,1396.123595505618,1506300.0,1367.0,1101.9019751280175,4715081.0,2292.0,2057.1906631762654,2114300.0,1667.0,1268.3263347330535,4605100.0,2488.0,1850.9244372990354,2224281.0,1471.0,1512.0876954452754,1605400.0,1384.0,1159.971098265896,1640470.0,1229.0,1334.8006509357201
20190603,3113716.0,3510.0,887.0985754985755,4820126.0,4059.0,1187.5156442473515,2404384.0,2931.0,820.3288979870351,709332.0,579.0,1225.0984455958549,3645858.0,3442.0,1059.226612434631,1174268.0,617.0,1903.189627228525,3551168.0,2602.0,1364.784012298232,1268958.0,1457.0,870.9389155799588,1844208.0,2023.0,911.6203657933762,1269508.0,1487.0,853.7377269670477
20190604,4629748.0,4948.0,935.6806790622473,3639951.0,3003.0,1212.1048951048951,916100.0,889.0,1030.4836895388075,3713648.0,4059.0,914.9169746242917,780200.0,955.0,816.9633507853404,2859751.0,2048.0,1396.36279296875,1809381.0,1523.0,1188.037426132633,1830570.0,1480.0,1236.8716216216217,1827799.0,2289.0,798.5141983398864,2801949.0,2659.0,1053.7604362542309
20190605,2405134.0,2505.0,960.1333333333333,3302567.0,3487.0,947.1084026383711,1547734.0,1782.0,868.5375982042649,857400.0,723.0,1185.8921161825726,2357685.0,2500.0,943.074,944882.0,987.0,957.3272543059777,2571099.0,2450.0,1049.428163265306,731468.0,1037.0,705.3693346190936,1380568.0,1592.0,867.1909547738693,1024566.0,913.0,1122.197152245345
20190606,2861093.0,1950.0,1467.2271794871795,4429592.0,2186.0,2026.3458371454713,2516236.0,1654.0,1521.303506650544,344857.0,296.0,1165.0574324324325,3843449.0,1688.0,2276.924763033175,586143.0,498.0,1176.9939759036145,3432577.0,1489.0,2305.2901276024177,997015.0,697.0,1430.4375896700144,1621449.0,1252.0,1295.0870607028753,1239644.0,698.0,1775.9942693409741
20190610,2711457.0,2487.0,1090.2521109770807,4537882.0,3734.0,1215.2870915907874,743836.0,725.0,1025.9806896551725,1967621.0,1762.0,1116.6975028376844,1922181.0,1577.0,1218.8845909955612,2615701.0,2157.0,1212.6569309225777,2922243.0,2120.0,1378.4165094339623,1615639.0,1614.0,1001.0154894671623,1084796.0,1294.0,838.3276661514683,1626661.0,1193.0,1363.5046102263202
20190611,4748126.0,4501.0,1054.9046878471452,4176931.0,2561.0,1630.9765716516986,1343044.0,1310.0,1025.2244274809161,3405082.0,3191.0,1067.0893136947666,1149828.0,948.0,1212.8987341772151,3027103.0,1613.0,1876.6912585244886,1008928.0,803.0,1256.4483188044833,3168003.0,1758.0,1802.0494880546075,961972.0,1139.0,844.57594381036,3786154.0,3362.0,1126.1612135633552
20190612,2563941.0,3886.0,659.7892434379825,5296159.0,3111.0,1702.3976213436194,1406317.0,2417.0,581.8440215142739,1157624.0,1469.0,788.0353982300885,3581583.0,2117.0,1691.8200283419933,1714576.0,994.0,1724.9255533199196,3644559.0,1825.0,1997.0186301369863,1651600.0,1286.0,1284.2923794712285,1354285.0,2194.0,617.2675478577939,1209656.0,1692.0,714.9267139479905
20190613,2349696.0,3563.0,659.4712321077743,4096832.0,1993.0,2055.610637230306,1583796.0,2226.0,711.4986522911051,765900.0,1337.0,572.8496634255797,3338460.0,1483.0,2251.1530681051922,758372.0,510.0,1487.0039215686274,2631788.0,1055.0,2494.5857819905214,1465044.0,938.0,1561.8805970149253,1090968.0,1724.0,632.8120649651972,1258728.0,1839.0,684.463295269168
20190614,4060795.0,2806.0,1447.1828225231648,4984400.0,4244.0,1174.4580584354383,1868085.0,1492.0,1252.0676943699732,2192710.0,1314.0,1668.7290715372908,2272200.0,2368.0,959.543918918919,2712200.0,1876.0,1445.7356076759063,3290400.0,2742.0,1200.0,1694000.0,1502.0,1127.8295605858855,1768410.0,1579.0,1119.955668144395,2292385.0,1227.0,1868.284433577832
20190617,2717980.0,1920.0,1415.6145833333333,5425791.0,4059.0,1336.7309682187731,1309161.0,1023.0,1279.7272727272727,1408819.0,897.0,1570.5897435897436,3933710.0,2176.0,1807.7711397058824,1492081.0,1883.0,792.3956452469464,3504410.0,2203.0,1590.744439400817,1921381.0,1856.0,1035.2268318965516,1192561.0,962.0,1239.6683991683992,1525419.0,958.0,1592.2954070981211
20190618,3513254.0,1963.0,1789.7371370351502,6034522.0,3831.0,1575.1819368311146,1979254.0,1253.0,1579.612130885874,1534000.0,710.0,2160.56338028169,4503568.0,2903.0,1551.3496383052016,1530954.0,928.0,1649.7349137931035,4187068.0,2232.0,1875.926523297491,1847454.0,1599.0,1155.3808630393996,1945500.0,1240.0,1568.9516129032259,1567754.0,723.0,2168.4011065006916
20190619,5273710.0,3607.0,1462.0765178818963,3332290.0,2117.0,1574.062352385451,1936610.0,1407.0,1376.410803127221,3337100.0,2200.0,1516.8636363636363,1463490.0,800.0,1829.3625,1868800.0,1317.0,1418.9825360668185,1999200.0,1135.0,1761.409691629956,1333090.0,982.0,1357.5254582484724,2151510.0,1858.0,1157.9709364908504,3122200.0,1749.0,1785.1343624928531
20190620,7059080.0,4748.0,1486.7481044650378,4731154.0,2903.0,1629.7464691698244,1398400.0,846.0,1652.9550827423168,5660680.0,3902.0,1450.7124551512045,1092400.0,693.0,1576.3347763347763,3638754.0,2210.0,1646.4950226244343,2245300.0,1418.0,1583.4273624823695,2485854.0,1485.0,1673.9757575757576,2049139.0,1853.0,1105.8494333513222,5009941.0,2895.0,1730.5495682210708
20190621,5681292.0,5399.0,1052.2859788849787,3722893.0,2470.0,1507.244129554656,738080.0,633.0,1166.003159557662,4943212.0,4766.0,1037.1825430130089,460016.0,248.0,1854.9032258064517,3262877.0,2222.0,1468.441494149415,1811957.0,1120.0,1617.81875,1910936.0,1350.0,1415.5081481481482,1947134.0,2420.0,804.600826446281,3734158.0,2979.0,1253.49378986237
20190624,4179301.0,3555.0,1175.6120956399438,5485995.0,3066.0,1789.3003913894324,2923516.0,2794.0,1046.355046528275,1255785.0,761.0,1650.1773981603153,3844880.0,1998.0,1924.3643643643643,1641115.0,1068.0,1536.624531835206,4081391.0,2079.0,1963.151034151034,1404604.0,987.0,1423.1043566362716,1935596.0,1995.0,970.2235588972432,2243705.0,1560.0,1438.2724358974358
20190625,4864563.0,4738.0,1026.712325875897,4482091.0,2567.0,1746.0424620179197,2960628.0,2869.0,1031.9372603694667,1903935.0,1869.0,1018.6918138041733,2643000.0,1593.0,1659.1337099811676,1839091.0,974.0,1888.1837782340863,2896309.0,1540.0,1880.7201298701298,1585782.0,1027.0,1544.0915287244402,1939257.0,2099.0,923.8956646021916,2925306.0,2639.0,1108.490337248958
20190626,3771844.0,3514.0,1073.3762094479225,3080879.0,1647.0,1870.6004857316332,1123841.0,1134.0,991.0414462081129,2648003.0,2380.0,1112.6063025210085,1252833.0,573.0,2186.4450261780103,1828046.0,1074.0,1702.0912476722533,1753633.0,726.0,2415.4724517906334,1327246.0,921.0,1441.0922909880564,1482904.0,1569.0,945.1268323773104,2288940.0,1945.0,1176.8329048843189
20190627,3803840.0,3519.0,1080.9434498437056,4464341.0,2947.0,1514.8764845605701,1850008.0,1655.0,1117.8296072507553,1953832.0,1864.0,1048.1931330472103,2761873.0,1905.0,1449.802099737533,1702468.0,1042.0,1633.8464491362763,3002346.0,1753.0,1712.690245293782,1461995.0,1194.0,1224.4514237855947,1602304.0,1595.0,1004.5793103448276,2201536.0,1924.0,1144.2494802494803
20190628,2073783.0,1894.0,1094.9223864836326,3151040.0,1982.0,1589.8284561049445,1579903.0,1460.0,1082.1253424657534,493880.0,434.0,1137.9723502304148,2215020.0,1328.0,1667.936746987952,936020.0,654.0,1431.223241590214,2180800.0,1264.0,1725.3164556962026,970240.0,718.0,1351.3091922005572,1275053.0,1071.0,1190.5256769374416,798730.0,823.0,970.5103280680437
20190701,6455444.0,3708.0,1740.950377562028,3211117.0,1888.0,1700.803495762712,3178438.0,1887.0,1684.386857445681,3277006.0,1821.0,1799.563975837452,1815917.0,870.0,2087.2609195402297,1395200.0,1018.0,1370.5304518664047,1334811.0,783.0,1704.7394636015326,1876306.0,1105.0,1698.014479638009,1813301.0,1512.0,1199.273148148148,4642143.0,2196.0,2113.908469945355
20190702,4467222.0,3890.0,1148.386118251928,6542053.0,6697.0,976.8632223383605,2444474.0,2602.0,939.4596464258262,2022748.0,1288.0,1570.4565217391305,4021849.0,5188.0,775.2214726291442,2520204.0,1509.0,1670.1153081510934,4400604.0,4024.0,1093.589463220676,2141449.0,2673.0,801.1406659184437,2105532.0,2219.0,948.8652546191978,2361690.0,1671.0,1413.3393177737883
20190703,10350772.0,5560.0,1861.6496402877697,16632166.0,9611.0,1730.5343876807824,6548382.0,3843.0,1703.9765807962528,3802390.0,1717.0,2214.5544554455446,13967059.0,8294.0,1683.9955389438148,2665107.0,1317.0,2023.619589977221,11204810.0,5346.0,2095.9240553685,5427356.0,4265.0,1272.5336459554514,4640004.0,3055.0,1518.8229132569559,5710768.0,2505.0,2279.7477045908186
20190704,12292126.0,6923.0,1775.5490394337714,9508393.0,5929.0,1603.7093945016022,3690204.0,1923.0,1918.9828393135726,8601922.0,5000.0,1720.3844,2745663.0,1359.0,2020.355408388521,6762730.0,4570.0,1479.8096280087527,4895395.0,3079.0,1589.9301721338097,4612998.0,2850.0,1618.5957894736841,3392926.0,3014.0,1125.7219641672195,8899200.0,3909.0,2276.5924788948582
20190705,11780214.0,9315.0,1264.6499194847022,5927270.0,2518.0,2353.9594916600477,5293700.0,4713.0,1123.212391258222,6486514.0,4602.0,1409.4989135158626,2727150.0,1161.0,2348.9664082687336,3200120.0,1357.0,2358.231392778187,2530050.0,957.0,2643.730407523511,3397220.0,1561.0,2176.3100576553493,3948297.0,3624.0,1089.4859271523178,7831917.0,5691.0,1376.193463363205
20190708,4092267.0,5484.0,746.2193654266958,6925322.0,4394.0,1576.0860263996358,3179567.0,3915.0,812.1499361430396,912700.0,1569.0,581.7080943275972,5407922.0,3358.0,1610.4592019058964,1517400.0,1036.0,1464.6718146718147,5779655.0,3115.0,1855.426966292135,1145667.0,1279.0,895.7521501172791,2743169.0,3530.0,777.1016997167138,1349098.0,1954.0,690.4288638689867
20190709,3695244.0,2991.0,1235.4543630892679,3174378.0,5690.0,557.8871704745167,1795944.0,1557.0,1153.4643545279384,1899300.0,1434.0,1324.4769874476988,1932035.0,3325.0,581.0631578947368,1242343.0,2365.0,525.3035940803383,1770344.0,2826.0,626.4486907289455,1404034.0,2864.0,490.23533519553075,1289144.0,1126.0,1144.8880994671404,2406100.0,1865.0,1290.1340482573726
20190710,3499278.0,2280.0,1534.7710526315789,4600060.0,5765.0,797.9288811795317,2122978.0,1651.0,1285.8740157480315,1376300.0,629.0,2188.0763116057233,2998960.0,3372.0,889.3712930011862,1601100.0,2393.0,669.0764730463853,3254619.0,3593.0,905.8221541887002,1345441.0,2172.0,619.4479742173112,1941500.0,1512.0,1284.0608465608466,1557778.0,768.0,2028.3567708333333
20190711,3065893.0,1860.0,1648.329569892473,5678064.0,6339.0,895.7349739706578,1666576.0,1288.0,1293.9254658385094,1399317.0,572.0,2446.3583916083917,3724207.0,4592.0,811.0206881533101,1953857.0,1747.0,1118.4069834001145,3233602.0,3752.0,861.8342217484009,2444462.0,2587.0,944.9022033243139,1140296.0,1038.0,1098.5510597302505,1925597.0,822.0,2342.5754257907543
20190712,2046884.0,1480.0,1383.0297297297298,3261536.0,2792.0,1168.1719197707737,1326888.0,990.0,1340.290909090909,719996.0,490.0,1469.3795918367348,2428902.0,1655.0,1467.614501510574,832634.0,1137.0,732.3078276165347,2250111.0,1616.0,1392.3954207920792,1011425.0,1176.0,860.0552721088435,1104688.0,834.0,1324.5659472422062,942196.0,646.0,1458.5077399380805
20190715,6703204.0,5502.0,1218.3213376953836,4331003.0,3668.0,1180.7532715376226,1778762.0,1176.0,1512.5527210884354,4924442.0,4326.0,1138.3361072584373,1550046.0,1691.0,916.6445890005914,2780957.0,1977.0,1406.6550328780982,1610049.0,1501.0,1072.6508994003998,2720954.0,2167.0,1255.6317489616981,2175902.0,2135.0,1019.1578454332553,4527302.0,3367.0,1344.6100386100386
20190716,5161497.0,3492.0,1478.0919243986255,3764334.0,3618.0,1040.4461028192372,984456.0,664.0,1482.6144578313254,4177041.0,2828.0,1477.0300565770863,648534.0,467.0,1388.7237687366166,3115800.0,3151.0,988.8289431926372,1776700.0,1765.0,1006.628895184136,1987634.0,1853.0,1072.657312466271,1717941.0,1682.0,1021.3680142687277,3443556.0,1810.0,1902.517127071823
20190717,6170332.0,5195.0,1187.7443695861405,3493104.0,2599.0,1344.0184686417854,1380600.0,1721.0,802.2080185938407,4789732.0,3474.0,1378.7369027058146,1524480.0,922.0,1653.4490238611713,1968624.0,1677.0,1173.896243291592,2141202.0,1138.0,1881.548330404218,1351902.0,1461.0,925.3264887063655,1968715.0,2138.0,920.8208606173995,4201617.0,3057.0,1374.4249263984298
20190718,3634842.0,4614.0,787.7854356306892,2851516.0,2665.0,1069.9872420262664,994544.0,1879.0,529.2943054816392,2640298.0,2735.0,965.3740402193785,1160700.0,784.0,1480.484693877551,1690816.0,1881.0,898.8920786815523,1860356.0,1380.0,1348.0840579710145,991160.0,1285.0,771.3307392996109,1341206.0,2095.0,640.1937947494033,2293636.0,2519.0,910.534339023422
20190719,4117105.0,4109.0,1001.9724993915795,4718174.0,3456.0,1365.2123842592594,2029516.0,2104.0,964.5988593155894,2087589.0,2005.0,1041.1915211970074,3229063.0,2278.0,1417.4991220368745,1489111.0,1178.0,1264.1010186757217,3428053.0,1963.0,1746.333672949567,1290121.0,1493.0,864.113194909578,2033147.0,2225.0,913.7739325842697,2083958.0,1884.0,1106.1348195329088
20190722,4722580.0,4341.0,1087.9014052061736,3835993.0,3392.0,1130.894162735849,1246079.0,1655.0,752.9178247734139,3476501.0,2686.0,1294.3041697691735,1188700.0,682.0,1742.9618768328446,2647293.0,2710.0,976.860885608856,2543893.0,1987.0,1280.2682435832915,1292100.0,1405.0,919.644128113879,1877480.0,2274.0,825.6288478452067,2845100.0,2067.0,1376.4392839864538
20190723,13509288.0,9374.0,1441.1444420738212,5337779.0,3387.0,1575.9607322113966,1757000.0,1917.0,916.5362545644235,11752288.0,7457.0,1576.0075097224085,797100.0,513.0,1553.8011695906432,4540679.0,2874.0,1579.9161447459985,1707600.0,1257.0,1358.472553699284,3630179.0,2130.0,1704.3093896713615,3161046.0,3698.0,854.7988101676582,10348242.0,5676.0,1823.1575052854123
20190724,9658854.0,8325.0,1160.2227027027027,8489347.0,5609.0,1513.5223747548582,3559167.0,3013.0,1181.2701626286093,6099687.0,5312.0,1148.2844503012047,4380505.0,2388.0,1834.3823283082077,4108842.0,3221.0,1275.6417261719962,5111315.0,2853.0,1791.5580091132142,3378032.0,2756.0,1225.701015965167,3921098.0,4243.0,924.1333961819468,5737756.0,4082.0,1405.623713865752
20190725,8304376.0,4819.0,1723.2571072836688,6626344.0,6286.0,1054.143175310213,5465066.0,3588.0,1523.1510590858418,2839310.0,1231.0,2306.506904955321,4611384.0,3741.0,1232.6607858861266,2014960.0,2545.0,791.7328094302554,4517857.0,3415.0,1322.9449487554905,2108487.0,2871.0,734.4085684430512,3309340.0,2413.0,1371.462909241608,4995036.0,2406.0,2076.0748129675812
20190726,10632764.0,5741.0,1852.0752482145967,9500468.0,9658.0,983.6889625181196,4454325.0,3332.0,1336.8322328931572,6178439.0,2409.0,2564.7318389373186,5005950.0,3031.0,1651.5836357637743,4494518.0,6627.0,678.2130677531311,5436700.0,5005.0,1086.2537462537462,4063768.0,4653.0,873.3651407693961,3482400.0,2632.0,1323.1003039513678,7150364.0,3109.0,2299.8919266645225
20190729,8715016.0,5541.0,1572.8236780364555,8426027.0,6461.0,1304.1366661507507,5531316.0,3922.0,1410.3304436511983,3183700.0,1619.0,1966.460778258184,4881017.0,2934.0,1663.604976141786,3545010.0,3527.0,1005.1063226538134,4688244.0,3184.0,1472.4384422110552,3737783.0,3277.0,1140.6112297833383,2716116.0,2265.0,1199.1682119205298,5998900.0,3276.0,1831.1660561660563
20190730,6002756.0,6459.0,929.3630592971048,6538541.0,4092.0,1597.8839198435974,2718297.0,3098.0,877.4360877985797,3284459.0,3361.0,977.2267182386195,4624057.0,2883.0,1603.9046132500866,1914484.0,1209.0,1583.52688172043,4372957.0,2340.0,1868.7850427350427,2165584.0,1752.0,1236.0639269406392,2710697.0,3318.0,816.9671488848704,3292059.0,3141.0,1048.0926456542502
20190731,8219571.0,5595.0,1469.0922252010723,4446187.0,3183.0,1396.8542255733585,1291000.0,1220.0,1058.1967213114754,6928571.0,4375.0,1583.6733714285715,812000.0,461.0,1761.3882863340564,3634187.0,2722.0,1335.116458486407,1928611.0,1106.0,1743.7712477396021,2517576.0,2077.0,1212.1213288396725,2173400.0,2106.0,1032.0037986704654,6046171.0,3489.0,1732.9237603897966
20190801,8666854.0,5954.0,1455.6355391333557,13586407.0,11180.0,1215.2421288014311,7674454.0,5219.0,1470.483617551255,992400.0,735.0,1350.204081632653,11312507.0,9406.0,1202.6905166914735,2273900.0,1774.0,1281.7925591882752,9879787.0,6144.0,1608.0382486979167,3706620.0,5036.0,736.0246227164416,4866176.0,3324.0,1463.9518652226234,3800678.0,2630.0,1445.1247148288974
