,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid
20190627,17990124.0,4253.0,4229.98448154244,10787028.0,3340.0,3229.649101796407,8367724.0,2829.0,2957.838105337575,9622400.0,1424.0,6757.303370786517,6158085.0,1592.0,3868.1438442211056,4628943.0,1748.0,2648.1367276887872,5563330.0,1496.0,3718.803475935829,5223698.0,1844.0,2832.8080260303686,4782460.0,1639.0,2917.913361805979,13207664.0,2614.0,5052.664116296863
20190628,7423920.0,2852.0,2603.057503506311,12644380.0,4398.0,2875.0295588904046,5459267.0,2048.0,2665.65771484375,1964653.0,804.0,2443.5982587064677,9211933.0,3087.0,2984.105280207321,3432447.0,1311.0,2618.1899313501144,9717594.0,2768.0,3510.691473988439,2926786.0,1630.0,1795.5742331288343,4530894.0,1785.0,2538.3159663865545,2893026.0,1067.0,2711.364573570759
20190701,31483838.0,5983.0,5262.215945178004,23313186.0,4804.0,4852.869691923397,7222704.0,1540.0,4690.067532467532,24261134.0,4443.0,5460.529822192212,5048364.0,995.0,5073.732663316583,18264822.0,3809.0,4795.175111577842,14169609.0,2645.0,5357.130056710775,9143577.0,2159.0,4235.098193608152,11197112.0,2715.0,4124.166482504604,20286726.0,3268.0,6207.688494492044
20190702,13887298.0,4047.0,3431.504324190759,31683427.0,10791.0,2936.09739597813,12131898.0,3390.0,3578.7309734513274,1755400.0,657.0,2671.841704718417,27315927.0,9899.0,2759.463279119103,4367500.0,892.0,4896.300448430493,23252684.0,5768.0,4031.3252427184466,8430743.0,5023.0,1678.4278319729247,7271391.0,2362.0,3078.4889923793394,6615907.0,1685.0,3926.354302670623
20190703,8422011.0,4212.0,1999.5277777777778,15050401.0,6287.0,2393.8923174805154,5945899.0,2577.0,2307.2949165696546,2476112.0,1635.0,1514.4415902140672,11333747.0,4773.0,2374.5541588099727,3716654.0,1514.0,2454.8573315719946,10957866.0,3357.0,3264.184092940125,4092535.0,2930.0,1396.769624573379,4048095.0,2380.0,1700.8802521008404,4373916.0,1832.0,2387.508733624454
20190704,7068213.0,2890.0,2445.7484429065744,10411052.0,3455.0,3013.3290882778583,2566346.0,1175.0,2184.124255319149,4501867.0,1715.0,2624.995335276968,7240778.0,2503.0,2892.839792249301,3170274.0,952.0,3330.11974789916,6988979.0,2094.0,3337.6212989493793,3422073.0,1361.0,2514.381337252021,3578626.0,1553.0,2304.330972311655,3489587.0,1337.0,2610.0127150336575
20190705,9974138.0,4331.0,2302.964211498499,11127100.0,1836.0,6060.511982570806,5238266.0,2731.0,1918.0761625778102,4735872.0,1600.0,2959.92,6863748.0,993.0,6912.132930513595,4263352.0,843.0,5057.357058125742,7513119.0,900.0,8347.91,3613981.0,936.0,3861.090811965812,4021222.0,1873.0,2146.9418045915645,5952916.0,2458.0,2421.853539462978
20190708,10188712.0,5341.0,1907.6412656805842,18152121.0,4684.0,3875.346071733561,8587658.0,4399.0,1952.1841327574448,1601054.0,942.0,1699.632696390658,13886598.0,3389.0,4097.550309825908,4265523.0,1295.0,3293.8401544401545,14422597.0,3205.0,4500.030265210608,3729524.0,1479.0,2521.6524678837054,5934164.0,3196.0,1856.747183979975,4254548.0,2145.0,1983.472261072261
20190709,8975558.0,4989.0,1799.0695530166365,16005895.0,3815.0,4195.516382699869,6819048.0,3744.0,1821.326923076923,2156510.0,1245.0,1732.136546184739,10844892.0,2367.0,4581.703422053232,5161003.0,1448.0,3564.228591160221,12515302.0,2241.0,5584.695225345828,3490593.0,1574.0,2217.6575603557812,5286263.0,2989.0,1768.5724322515891,3689295.0,2000.0,1844.6475
20190710,5995189.0,3048.0,1966.9255249343832,9857266.0,2875.0,3428.6142608695654,3463832.0,1759.0,1969.205230244457,2531357.0,1289.0,1963.8145849495734,6813935.0,1661.0,4102.308850090307,3043331.0,1214.0,2506.8624382207577,7276155.0,1833.0,3969.533551554828,2581111.0,1042.0,2477.073896353167,3164973.0,1567.0,2019.765794511806,2830216.0,1481.0,1911.016880486158
20190711,12024769.0,5186.0,2318.6982259930583,21493549.0,5336.0,4028.026424287856,8749269.0,3429.0,2551.551181102362,3275500.0,1757.0,1864.2572566875356,14274049.0,3503.0,4074.8070225520983,7219500.0,1833.0,3938.6252045826513,16032685.0,3603.0,4449.8154315847905,5460864.0,1733.0,3151.1044431621467,7119277.0,3447.0,2065.3545111691324,4905492.0,1739.0,2820.8694652098907
20190712,17506459.0,8657.0,2022.2316044819222,13754073.0,3577.0,3845.1420184512162,2748327.0,930.0,2955.190322580645,14758132.0,7727.0,1909.9433156464345,2361800.0,637.0,3707.6923076923076,11392273.0,2940.0,3874.922789115646,7018637.0,1620.0,4332.491975308642,6735436.0,1957.0,3441.714869698518,5251934.0,4311.0,1218.2635119461843,12254525.0,4346.0,2819.725034514496
20190715,20376397.0,12923.0,1576.754391395187,10321097.0,4585.0,2251.057142857143,8538287.0,5209.0,1639.141293914379,11838110.0,7714.0,1534.626652838994,3912305.0,1725.0,2268.0028985507247,6408792.0,2860.0,2240.836363636364,5010252.0,2023.0,2476.6445872466634,5310845.0,2562.0,2072.9293520686965,5745676.0,5429.0,1058.3304475962425,14630721.0,7494.0,1952.3246597277823
20190716,10927015.0,5453.0,2003.8538419218778,11179183.0,6102.0,1832.0522779416585,7046400.0,4277.0,1647.509936871639,3880615.0,1176.0,3299.84268707483,7382498.0,3524.0,2094.9199772985244,3796685.0,2578.0,1472.7249806051202,6109624.0,3099.0,1971.482413681833,5069559.0,3003.0,1688.1648351648353,3604413.0,2374.0,1518.286857624263,7322602.0,3079.0,2378.240337772004
20190717,17408209.0,5509.0,3159.958068614994,12615477.0,10353.0,1218.5334685598377,5351213.0,2216.0,2414.807310469314,12056996.0,3293.0,3661.4017613118735,2465738.0,1667.0,1479.1469706058788,10149739.0,8686.0,1168.5170389131936,7235896.0,5347.0,1353.2627641668225,5379581.0,5006.0,1074.626648022373,6849735.0,2870.0,2386.6672473867598,10558474.0,2639.0,4000.9374763167866
20190718,11958066.0,5426.0,2203.8455584224107,11670456.0,5884.0,1983.4221617946976,3857481.0,2076.0,1858.1315028901734,8100585.0,3350.0,2418.0850746268657,5025921.0,2611.0,1924.9027192646495,6644535.0,3273.0,2030.1054078826764,7258558.0,3490.0,2079.816045845272,4411898.0,2394.0,1842.8980785296574,5172130.0,2952.0,1752.0765582655827,6785936.0,2474.0,2742.900565885206
20190719,12277076.0,5335.0,2301.2326148078723,9801644.0,6030.0,1625.4799336650083,4370139.0,2093.0,2087.9784997611087,7906937.0,3242.0,2438.907156076496,6019713.0,3394.0,1773.6337654684737,3781931.0,2636.0,1434.72344461305,6013195.0,3098.0,1940.9925758553907,3788449.0,2932.0,1292.1040245566167,4111006.0,2530.0,1624.903557312253,8166070.0,2805.0,2911.2549019607845
20190722,23422063.0,7184.0,3260.309437639198,19889150.0,8000.0,2486.14375,8072195.0,4394.0,1837.0949021392807,15349868.0,2790.0,5501.744802867383,10312875.0,3675.0,2806.2244897959185,9576275.0,4325.0,2214.1676300578033,13101302.0,4746.0,2760.4934681837335,6787848.0,3254.0,2086.0012292563,8265467.0,3704.0,2231.4975701943845,15156596.0,3480.0,4355.34367816092
20190723,23653169.0,6089.0,3884.5736574150105,16617168.0,7950.0,2090.209811320755,2032010.0,664.0,3060.2560240963853,21621159.0,5425.0,3985.4670967741936,1770700.0,1243.0,1424.5374094931617,14846468.0,6707.0,2213.578052780677,8901292.0,4115.0,2163.132928311057,7715876.0,3835.0,2011.9624511082138,6942486.0,3111.0,2231.5930568948893,16710683.0,2978.0,5611.377770315648
20190724,17562186.0,5411.0,3245.6451672518942,22127477.0,9552.0,2316.528161641541,7039638.0,2287.0,3078.110188019239,10522548.0,3124.0,3368.293213828425,11303132.0,4380.0,2580.6237442922375,10824345.0,5172.0,2092.8741299303942,12714239.0,4578.0,2777.24748798602,9413238.0,4974.0,1892.4885404101326,7772999.0,2592.0,2998.8422067901233,9789187.0,2819.0,3472.5743171337353
20190725,37190717.0,10095.0,3684.0730064388313,28286805.0,9441.0,2996.1661900222434,10738194.0,3416.0,3143.499414519906,26452523.0,6679.0,3960.5514298547687,6898358.0,2400.0,2874.3158333333336,21388447.0,7041.0,3037.700184632865,15060406.0,4536.0,3320.1953262786596,13226399.0,4905.0,2696.5135575942913,12234337.0,4680.0,2614.174572649573,24956380.0,5415.0,4608.749769159742
20190726,19432034.0,5954.0,3263.693987235472,18378457.0,8565.0,2145.762638645651,5454967.0,2203.0,2476.1538810712664,13977067.0,3751.0,3726.2242068781657,6817074.0,3182.0,2142.3865493400376,11561383.0,5383.0,2147.758313208248,10448846.0,4458.0,2343.8416330192913,7929611.0,4107.0,1930.755052349647,7469467.0,3012.0,2479.902722443559,11962567.0,2942.0,4066.134262406526
20190729,17444713.0,8499.0,2052.5606541946113,20518306.0,8783.0,2336.138676989639,12701173.0,7465.0,1701.429738780978,4743540.0,1034.0,4587.562862669246,16842154.0,6473.0,2601.9085431793605,3676152.0,2310.0,1591.4077922077922,12688103.0,4750.0,2671.1795789473686,7830203.0,4033.0,1941.5331019092487,7727225.0,4182.0,1847.734337637494,9717488.0,4317.0,2250.9817002548066
20190730,23793255.0,16849.0,1412.1464181850554,29688700.0,4675.0,6350.524064171123,16405600.0,12525.0,1309.8283433133734,7387655.0,4324.0,1708.52335800185,21758725.0,2928.0,7431.258538251366,7929975.0,1747.0,4539.195764167143,22004227.0,2792.0,7881.170128939828,7684473.0,1883.0,4080.973446627722,10951776.0,10376.0,1055.491133384734,12841479.0,6473.0,1983.852773057315
20190731,15189786.0,8559.0,1774.715036803365,11557978.0,4314.0,2679.1789522484933,6209120.0,3944.0,1574.3204868154157,8980666.0,4615.0,1945.973131094258,5901528.0,1884.0,3132.4458598726114,5656450.0,2430.0,2327.7572016460904,6721857.0,2171.0,3096.203132197144,4836121.0,2143.0,2256.7060195986933,5278422.0,4588.0,1150.4843068875327,9911364.0,3971.0,2495.9365399143794
20190801,24112011.0,6372.0,3784.056967984934,18532401.0,7761.0,2387.8882875918052,8956038.0,3448.0,2597.4588167053366,15155973.0,2924.0,5183.301299589603,8524875.0,4709.0,1810.33658950945,10007526.0,3052.0,3279.0058977719527,10904400.0,4092.0,2664.809384164223,7628001.0,3669.0,2079.0408830744072,7395662.0,2804.0,2637.539942938659,16716349.0,3568.0,4685.0753923766815
20190802,108612554.0,18454.0,5885.583288176005,59971612.0,20519.0,2922.735610897217,38434619.0,10323.0,3723.2024605250413,70177935.0,8131.0,8630.910712089533,22142468.0,5629.0,3933.64149937822,37829144.0,14890.0,2540.5738079247817,27509201.0,8792.0,3128.8900136487714,32462411.0,11727.0,2768.1769420994287,26573689.0,7225.0,3678.019238754325,82038865.0,11229.0,7305.98138747885
20190805,91804599.0,23038.0,3984.92052261481,87476910.0,27102.0,3227.692052247067,48907190.0,11648.0,4198.762877747253,42897409.0,11390.0,3766.234328358209,55056553.0,16786.0,3279.909031335637,32420357.0,10316.0,3142.7255719271034,54015924.0,13705.0,3941.3297336738415,33460986.0,13397.0,2497.6476823169364,34863220.0,11799.0,2954.7605729299094,56941379.0,11239.0,5066.409733962097
20190806,70494183.0,23398.0,3012.8294298658006,67556115.0,18903.0,3573.8303443897794,37691201.0,16846.0,2237.3976611658554,32802982.0,6552.0,5006.560134310134,43691754.0,10707.0,4080.671896889885,23864361.0,8196.0,2911.708272327965,39949649.0,9578.0,4170.980267279181,27606466.0,9325.0,2960.478927613941,22748231.0,10525.0,2161.3521140142516,47745952.0,12873.0,3708.99961159015
20190807,66120865.0,20526.0,3221.3224690636266,94722539.0,21810.0,4343.0783585511235,37259308.0,11852.0,3143.7148160647994,28861557.0,8674.0,3327.3641918376757,49993473.0,7161.0,6981.353581901969,44729066.0,14649.0,3053.3869888729605,70141633.0,12216.0,5741.783971840209,24580906.0,9594.0,2562.1123618928495,33239839.0,10850.0,3063.5796313364053,32881026.0,9676.0,3398.2044233154197
20190808,39889078.0,16718.0,2385.9958128962794,47514786.0,15900.0,2988.351320754717,17771908.0,9382.0,1894.2558089959498,22117170.0,7336.0,3014.881406761178,21062113.0,5284.0,3986.01684330053,26452673.0,10616.0,2491.7740203466465,30806191.0,8301.0,3711.142151548006,16708595.0,7599.0,2198.7886564021583,16389391.0,7945.0,2062.8560100692257,23499687.0,8773.0,2678.6375242220447
20190809,36021158.0,10045.0,3585.978894972623,40160181.0,16379.0,2451.931192380487,17307831.0,5689.0,3042.332747407277,18713327.0,4356.0,4295.988751147842,23750665.0,7676.0,3094.1460396039606,16409516.0,8703.0,1885.501091577617,26288116.0,8534.0,3080.39793766112,13872065.0,7845.0,1768.268323773104,15039875.0,5068.0,2967.6154301499605,20981283.0,4977.0,4215.648583484027
20190812,52867356.0,11081.0,4770.991426766537,44461530.0,10893.0,4081.6606995318093,12142856.0,2350.0,5167.172765957447,40724500.0,8731.0,4664.356889245219,9601527.0,2010.0,4776.879104477612,34860003.0,8883.0,3924.3502195204323,25500679.0,5351.0,4765.591291347412,18960851.0,5542.0,3421.301154817755,17689306.0,5059.0,3496.6013046056532,35178050.0,6022.0,5841.5891730322155
20190813,41030680.0,11872.0,3456.0882749326147,38779936.0,8883.0,4365.635033209502,15405995.0,5837.0,2639.368682542402,25624685.0,6035.0,4246.0124275062135,16490986.0,3679.0,4482.464256591465,22288950.0,5204.0,4283.04189085319,22049468.0,4507.0,4892.271577546039,16730468.0,4376.0,3823.233089579525,15889067.0,5794.0,2742.3312046945116,25141613.0,6078.0,4136.494406054623
20190814,39822489.0,8545.0,4660.3263897015795,49997883.0,12969.0,3855.1841313902382,23786094.0,5807.0,4096.107112106079,16036395.0,2738.0,5856.974068663258,33954139.0,7937.0,4277.956280710596,16043744.0,5032.0,3188.343402225755,34738213.0,7352.0,4725.001768226333,15259670.0,5617.0,2716.6939647498666,18175146.0,4576.0,3971.841346153846,21647343.0,3969.0,5454.105064247921
20190815,66952552.0,11283.0,5933.931755738722,46258109.0,11608.0,3985.019727773949,24422564.0,5663.0,4312.654776620166,42529988.0,5620.0,7567.613523131673,25866192.0,5405.0,4785.604440333025,20391917.0,6203.0,3287.4281799129453,23975029.0,5258.0,4559.724039558768,22283080.0,6350.0,3509.1464566929135,19475722.0,4802.0,4055.752186588921,47476830.0,6481.0,7325.540811603148
20190816,79655842.0,20862.0,3818.2265362860703,123963554.0,18499.0,6701.094869992972,56695093.0,15112.0,3751.660468501853,22960749.0,5750.0,3993.1737391304346,88554350.0,12374.0,7156.485372555358,35409204.0,6125.0,5781.094530612245,86460587.0,10110.0,8551.98684470821,37502967.0,8389.0,4470.4931457861485,36292776.0,11280.0,3217.444680851064,43363066.0,9582.0,4525.471300354832
20190819,99322845.0,13008.0,7635.520064575646,102572943.0,20105.0,5101.862372544143,32476199.0,6246.0,5199.519532500801,66846646.0,6762.0,9885.632357290742,24404581.0,6334.0,3852.9493211240924,78168362.0,13771.0,5676.302519787961,25383670.0,5694.0,4457.96803652968,77189273.0,14411.0,5356.274581916591,19990999.0,5413.0,3693.145944947349,79331846.0,7595.0,10445.272679394338
20190820,67581243.0,20789.0,3250.817403434509,85024424.0,16630.0,5112.713409500902,30364834.0,11592.0,2619.464630779848,37216409.0,9197.0,4046.5813852343153,50827222.0,8132.0,6250.273241515002,34197202.0,8498.0,4024.147093433749,56715837.0,8640.0,6564.3329861111115,28308587.0,7990.0,3543.0021276595744,28575829.0,10676.0,2676.641907081304,39005414.0,10113.0,3856.9577771185604
20190821,92010663.0,19336.0,4758.515877120397,71739225.0,16033.0,4474.472962015842,41932119.0,9911.0,4230.866612854405,50078544.0,9425.0,5313.373368700265,39283538.0,8389.0,4682.743831207534,32455687.0,7644.0,4245.903584510727,42381360.0,8307.0,5101.885157096424,29357865.0,7726.0,3799.8789800673053,31861828.0,9229.0,3452.359735615993,60148835.0,10107.0,5951.205600079153
20190822,41340691.0,13178.0,3137.0990286841707,50881925.0,11538.0,4409.943231062576,26929325.0,8913.0,3021.353640749467,14411366.0,4265.0,3378.983821805393,38198218.0,7014.0,5445.99629312803,12683707.0,4524.0,2803.648762157383,34111208.0,5629.0,6059.905489429739,16770717.0,5909.0,2838.1650025385006,15997590.0,5848.0,2735.566005471956,25343101.0,7330.0,3457.4489768076396
20190823,34895714.0,13449.0,2594.6697895754332,46137631.0,8951.0,5154.466651770752,27365690.0,10659.0,2567.378740970072,7530024.0,2790.0,2698.9333333333334,38163381.0,6498.0,5873.096491228071,7974250.0,2453.0,3250.815328169588,32344680.0,4894.0,6609.047813649367,13792951.0,4057.0,3399.7907320680306,17271009.0,6713.0,2572.7705943691344,17624705.0,6736.0,2616.4942102137766
20190826,33854186.0,10817.0,3129.7204400480723,44168449.0,10886.0,4057.3625757854124,18295589.0,6603.0,2770.7994850825385,15558597.0,4214.0,3692.1207878500236,26704260.0,6072.0,4397.934782608696,17464189.0,4814.0,3627.7916493560447,30163474.0,5686.0,5304.867041857193,14004975.0,5200.0,2693.264423076923,15644884.0,5362.0,2917.732935471839,18209302.0,5455.0,3338.0938588450963
20190827,30209298.0,9617.0,3141.239263803681,31493443.0,6523.0,4828.061168174153,15536348.0,4788.0,3244.8512949039264,14672950.0,4829.0,3038.5069372540897,17478570.0,3229.0,5412.997832146175,14014873.0,3294.0,4254.666970248937,18933745.0,3318.0,5706.372814948764,12559698.0,3205.0,3918.782527301092,11485916.0,4401.0,2609.842308566235,18723382.0,5216.0,3589.605444785276
20190828,29862813.0,9481.0,3149.753507014028,38231218.0,7169.0,5332.852280652811,16431826.0,5853.0,2807.419443020673,13430987.0,3628.0,3702.036108048512,22553257.0,3765.0,5990.240903054449,15677961.0,3404.0,4605.746474735605,26612693.0,4168.0,6385.003119001919,11618525.0,3001.0,3871.551149616794,13576347.0,5222.0,2599.836652623516,16286466.0,4259.0,3824.011739845034
20190829,23877037.0,7599.0,3142.1288327411503,28116851.0,8371.0,3358.8401624656553,10758881.0,4017.0,2678.3373164052778,13118156.0,3582.0,3662.2434394193187,14383666.0,3516.0,4090.9175199089873,13733185.0,4855.0,2828.6683831101955,15877504.0,4130.0,3844.43196125908,12239347.0,4241.0,2885.9577929733555,8711139.0,3661.0,2379.4425020486206,15165898.0,3938.0,3851.167597765363
20190830,28201135.0,7636.0,3693.1816396018858,44691383.0,11069.0,4037.5266961785164,9243218.0,3101.0,2980.721702676556,18957917.0,4535.0,4180.356560088203,17431896.0,3171.0,5497.2866603595085,27259487.0,7898.0,3451.4417574069385,31193010.0,6804.0,4584.510582010582,13498373.0,4265.0,3164.917467760844,14090757.0,4568.0,3084.6665936952713,14110378.0,3068.0,4599.210560625815
20190902,31571307.0,8689.0,3633.4799171366094,25892217.0,6299.0,4110.528179076044,12503901.0,3774.0,3313.169316375199,19067406.0,4915.0,3879.431536113937,10177162.0,2536.0,4013.076498422713,15715055.0,3763.0,4176.2038267339885,12318005.0,2582.0,4770.722308288148,13574212.0,3717.0,3651.9268227064836,9609003.0,3239.0,2966.6573016363077,21962304.0,5450.0,4029.7805504587154
20190903,28117023.0,7304.0,3849.5376506024095,28562200.0,6542.0,4365.973708346071,9318272.0,3118.0,2988.5413726747915,18798751.0,4186.0,4490.8626373626375,14875200.0,2790.0,5331.612903225807,13687000.0,3752.0,3647.9211087420044,17811702.0,3373.0,5280.670619626445,10750498.0,3169.0,3392.394446197539,9301736.0,3575.0,2601.8841958041958,18815287.0,3729.0,5045.665593993028
20190904,50565734.0,11689.0,4325.924715544529,43969086.0,13062.0,3366.183279742765,13463727.0,3322.0,4052.897953040337,37102007.0,8367.0,4434.326162304291,14725561.0,3841.0,3833.7831293933873,29243525.0,9221.0,3171.404945233706,25219809.0,6553.0,3848.5898061956354,18749277.0,6509.0,2880.5157474266402,16391207.0,5165.0,3173.5153920619555,34174527.0,6524.0,5238.2782035561
20190905,48370848.0,11326.0,4270.779445523574,46916130.0,10870.0,4316.111315547378,30541258.0,7926.0,3853.3002775674995,17829590.0,3400.0,5243.997058823529,35443803.0,8162.0,4342.538961038961,11472327.0,2708.0,4236.4575332348595,28842114.0,5871.0,4912.640776699029,18074016.0,4999.0,3615.526305261052,18095927.0,5712.0,3168.0544467787113,30274921.0,5614.0,5392.754007837549
20190906,24611140.0,8979.0,2740.9667000779596,37446311.0,5715.0,6552.285389326335,14952359.0,5305.0,2818.540810556079,9658781.0,3674.0,2628.9550898203593,25436474.0,3691.0,6891.485776212408,12009837.0,2024.0,5933.713932806324,26520127.0,3082.0,8604.84328358209,10926184.0,2633.0,4149.709077098367,11127875.0,4813.0,2312.04550176605,13483265.0,4166.0,3236.501440230437
20190909,73845212.0,12169.0,6068.305694798258,50731663.0,12444.0,4076.7970909675346,31773125.0,5287.0,6009.669945148477,42072087.0,6882.0,6113.351787271142,20977649.0,4611.0,4549.479288657558,29754014.0,7833.0,3798.5464062300525,28412234.0,6165.0,4608.634874290348,22319429.0,6279.0,3554.615225354356,20925153.0,5399.0,3875.7460640859417,52920059.0,6770.0,7816.847710487445
20190910,52621135.0,14089.0,3734.909148981475,54179618.0,12765.0,4244.388405797102,26710653.0,7733.0,3454.1126341652657,25910482.0,6356.0,4076.539018250472,29483814.0,6782.0,4347.362724859923,24695804.0,5983.0,4127.66237673408,35563328.0,7125.0,4991.3442807017545,18616290.0,5640.0,3300.7606382978724,20564238.0,7233.0,2843.113231024471,32056897.0,6856.0,4675.743436406067
20190911,27819415.0,11254.0,2471.957970499378,36835543.0,8731.0,4218.937464207995,19225188.0,9002.0,2135.6574094645634,8594227.0,2252.0,3816.2642095914744,29882714.0,6832.0,4373.933548009368,6952829.0,1899.0,3661.3106898367564,25907441.0,5035.0,5145.46991062562,10928102.0,3696.0,2956.7375541125543,13084863.0,5773.0,2266.5620994283736,14734552.0,5481.0,2688.296296296296
20190912,65604882.0,13767.0,4765.3724122902595,42049205.0,10223.0,4113.196224200333,25348458.0,6715.0,3774.900670141474,40256424.0,7052.0,5708.511627906977,18573066.0,5110.0,3634.650880626223,23476139.0,5113.0,4591.460786231175,21960088.0,4754.0,4619.286495582667,20089117.0,5469.0,3673.2706162004024,21081165.0,6546.0,3220.4651695692028,44523717.0,7221.0,6165.865808059825
20190916,35813599.0,10895.0,3287.1591555759524,47923189.0,12298.0,3896.8278581883233,15220501.0,5282.0,2881.5791366906474,20593098.0,5613.0,3668.8220203099945,27678714.0,5693.0,4861.885473388372,20244475.0,6605.0,3065.02271006813,32460188.0,7008.0,4631.876141552511,15463001.0,5290.0,2923.0625708884686,16855399.0,5888.0,2862.669667119565,18958200.0,5007.0,3786.3391252246856
20190917,42996135.0,17978.0,2391.597229947714,70098026.0,18230.0,3845.2016456390566,29263132.0,11849.0,2469.671027090894,13733003.0,6129.0,2240.6596508402677,46059651.0,14274.0,3226.821563682219,24038375.0,3956.0,6076.43452982811,49540508.0,10175.0,4868.845995085995,20557518.0,8055.0,2552.143761638734,21789844.0,9374.0,2324.4979731171325,21206291.0,8604.0,2464.7014179451417
20190918,78182573.0,16296.0,4797.654209621993,55644374.0,14096.0,3947.529370034052,34216995.0,7693.0,4447.809047185753,43965578.0,8603.0,5110.493781239103,26144694.0,7097.0,3683.9078483866424,29499680.0,6999.0,4214.8421203029,29630747.0,6670.0,4442.390854572714,26013627.0,7426.0,3503.046997037436,22985938.0,7453.0,3084.118878304039,55196635.0,8843.0,6241.844962116928
20190919,75848033.0,17644.0,4298.800328723645,60618457.0,15575.0,3892.0357624398075,23894098.0,6595.0,3623.0626231993933,51953935.0,11049.0,4702.139107611549,20377566.0,3893.0,5234.41202157719,40240891.0,11682.0,3444.691919191919,35239540.0,7683.0,4586.690095014968,25378917.0,7892.0,3215.777622909275,27278589.0,8488.0,3213.7828699340243,48569444.0,9156.0,5304.6574923547405
20190920,36984012.0,12038.0,3072.2721382289415,55248839.0,15883.0,3478.488887489769,19494052.0,6121.0,3184.7822251266134,17489960.0,5917.0,2955.8830488423187,35997459.0,10648.0,3380.6779676934634,19251380.0,5235.0,3677.4364851957976,38572595.0,9059.0,4257.93078706259,16676244.0,6824.0,2443.763774912075,16347315.0,6483.0,2521.566404442388,20636697.0,5555.0,3714.9769576957697
20190923,78313357.0,19029.0,4115.474118450786,52146196.0,14550.0,3583.930996563574,13175049.0,3481.0,3784.846021258259,65138308.0,15548.0,4189.49755595575,12801949.0,3548.0,3608.215614430665,39344247.0,11002.0,3576.0995273586623,27746408.0,7122.0,3895.8730693625384,24399788.0,7428.0,3284.8395261173937,23132145.0,8457.0,2735.2660517914155,55181212.0,10572.0,5219.5622398789255
20190924,60115422.0,17219.0,3491.226087461525,58818212.0,17455.0,3369.7056430822113,21883857.0,6976.0,3137.0207855504586,38231565.0,10243.0,3732.4577760421753,30152605.0,7785.0,3873.1669877970457,28665607.0,9670.0,2964.385418821096,37225814.0,8966.0,4151.886459959848,21592398.0,8489.0,2543.573801390034,23019471.0,8250.0,2790.238909090909,37095951.0,8969.0,4136.018619690043
20190925,48862308.0,17366.0,2813.676609466774,63073279.0,10814.0,5832.557702977621,32758985.0,11998.0,2730.3704784130687,16103323.0,5368.0,2999.873882265276,46323847.0,7739.0,5985.766507300685,16749432.0,3075.0,5446.969756097561,46072516.0,6235.0,7389.33696872494,17000763.0,4579.0,3712.7676348547716,24281089.0,9451.0,2569.1555390963917,24581219.0,7915.0,3105.649905243209
20190926,46912442.0,17446.0,2689.008483319959,65423384.0,10958.0,5970.376346048549,34880304.0,12460.0,2799.3823434991973,12032138.0,4986.0,2413.1845166466105,46122934.0,5624.0,8201.090682788052,19300450.0,5334.0,3618.382077240345,48795449.0,6322.0,7718.356374565011,16627935.0,4636.0,3586.698662640207,22874459.0,9254.0,2471.8455802896046,24037983.0,8192.0,2934.3240966796875
20190927,34356684.0,11902.0,2886.6311544278274,28322339.0,7250.0,3906.5295172413794,13188218.0,4932.0,2674.0101378751015,21168466.0,6970.0,3037.0826398852223,10003588.0,2259.0,4428.3258078795925,18318751.0,4991.0,3670.356842316169,16100317.0,3735.0,4310.660508701472,12222022.0,3515.0,3477.1044096728306,13063470.0,5565.0,2347.433962264151,21293214.0,6337.0,3360.141076219031
20190930,19873990.0,8367.0,2375.282658061432,23766944.0,6054.0,3925.8249091509747,10540268.0,5249.0,2008.0525814440846,9333722.0,3118.0,2993.4964720974986,14304865.0,3557.0,4021.609502389654,9462079.0,2497.0,3789.3788546255505,15505394.0,3314.0,4678.7549788774895,8261550.0,2740.0,3015.1642335766423,8514663.0,4092.0,2080.807184750733,11359327.0,4275.0,2657.152514619883
20191008,40117708.0,9989.0,4016.188607468215,33609562.0,8831.0,3805.8613973502434,14197065.0,3916.0,3625.399642492339,25920643.0,6073.0,4268.177671661452,14940527.0,3769.0,3964.0559830193683,18669035.0,5062.0,3688.074871592256,21338083.0,4887.0,4366.294863924698,12271479.0,3944.0,3111.42976673428,15347346.0,5163.0,2972.563625798954,24770362.0,4826.0,5132.690012432657
20191009,21172111.0,8124.0,2606.1190300344656,28539101.0,9099.0,3136.509616441367,10163286.0,4115.0,2469.8143377885785,11008825.0,4009.0,2746.027687702669,16868785.0,4940.0,3414.733805668016,11670316.0,4159.0,2806.0389516710748,19241879.0,4880.0,3943.007991803279,9297222.0,4219.0,2203.6553685707513,8622831.0,4098.0,2104.1559297218155,12549280.0,4026.0,3117.05911574764
